,time_value,trend,geo_value
2907,2020-12-03,29,vt
2908,2020-12-03,71,wa
2909,2020-12-03,29,wi
2910,2020-12-03,40,wv
2911,2020-12-03,37,wy
2912,2020-12-04,31,ak
2913,2020-12-04,57,al
2914,2020-12-04,48,ar
2915,2020-12-04,71,az
2916,2020-12-04,62,ca
2917,2020-12-04,71,co
2918,2020-12-04,50,ct
2919,2020-12-04,65,dc
2920,2020-12-04,58,de
2921,2020-12-04,81,fl
2922,2020-12-04,81,ga
2923,2020-12-04,19,hi
2924,2020-12-04,43,ia
2925,2020-12-04,55,id
2926,2020-12-04,68,il
2927,2020-12-04,53,in
2928,2020-12-04,44,ks
2929,2020-12-04,53,ky
2930,2020-12-04,68,la
2931,2020-12-04,68,ma
2932,2020-12-04,58,md
2933,2020-12-04,32,me
2934,2020-12-04,55,mi
2935,2020-12-04,62,mn
2936,2020-12-04,92,mo
2937,2020-12-04,64,ms
2938,2020-12-04,7,mt
2939,2020-12-04,53,nc
2940,2020-12-04,9,nd
2941,2020-12-04,49,ne
2942,2020-12-04,30,nh
2943,2020-12-04,56,nj
2944,2020-12-04,27,nm
2945,2020-12-04,33,nv
2946,2020-12-04,69,ny
2947,2020-12-04,59,oh
2948,2020-12-04,72,ok
2949,2020-12-04,78,or
2950,2020-12-04,49,pa
2951,2020-12-04,53,ri
2952,2020-12-04,38,sc
2953,2020-12-04,41,sd
2954,2020-12-04,70,tn
2955,2020-12-04,62,tx
2956,2020-12-04,68,us
2957,2020-12-04,62,ut
2958,2020-12-04,69,va
2959,2020-12-04,19,vt
2960,2020-12-04,54,wa
2961,2020-12-04,34,wi
2962,2020-12-04,33,wv
2963,2020-12-04,29,wy
2964,2020-12-05,66,ak
2965,2020-12-05,71,al
2966,2020-12-05,33,ar
2967,2020-12-05,90,az
2968,2020-12-05,72,ca
2969,2020-12-05,48,co
2970,2020-12-05,57,ct
2971,2020-12-05,58,dc
2972,2020-12-05,70,de
2973,2020-12-05,79,fl
2974,2020-12-05,91,ga
2975,2020-12-05,54,hi
2976,2020-12-05,30,ia
2977,2020-12-05,32,id
2978,2020-12-05,67,il
2979,2020-12-05,75,in
2980,2020-12-05,35,ks
2981,2020-12-05,65,ky
2982,2020-12-05,61,la
2983,2020-12-05,74,ma
2984,2020-12-05,49,md
2985,2020-12-05,63,me
2986,2020-12-05,65,mi
2987,2020-12-05,70,mn
2988,2020-12-05,66,mo
2989,2020-12-05,72,ms
2990,2020-12-05,25,mt
2991,2020-12-05,56,nc
2992,2020-12-05,49,nd
2993,2020-12-05,81,ne
2994,2020-12-05,24,nh
2995,2020-12-05,58,nj
2996,2020-12-05,64,nm
2997,2020-12-05,62,nv
2998,2020-12-05,72,ny
2999,2020-12-05,46,oh
3000,2020-12-05,59,ok
3001,2020-12-05,74,or
3002,2020-12-05,49,pa
3003,2020-12-05,12,ri
3004,2020-12-05,46,sc
3005,2020-12-05,22,sd
3006,2020-12-05,68,tn
3007,2020-12-05,70,tx
3008,2020-12-05,75,us
3009,2020-12-05,36,ut
3010,2020-12-05,74,va
3011,2020-12-05,28,vt
3012,2020-12-05,61,wa
3013,2020-12-05,18,wi
3014,2020-12-05,32,wv
3015,2020-12-05,30,wy
3016,2020-12-06,55,ak
3017,2020-12-06,68,al
3018,2020-12-06,48,ar
3019,2020-12-06,71,az
3020,2020-12-06,63,ca
3021,2020-12-06,61,co
3022,2020-12-06,69,ct
3023,2020-12-06,56,dc
3024,2020-12-06,68,de
3025,2020-12-06,82,fl
3026,2020-12-06,68,ga
3027,2020-12-06,54,hi
3028,2020-12-06,48,ia
3029,2020-12-06,41,id
3030,2020-12-06,68,il
3031,2020-12-06,75,in
3032,2020-12-06,51,ks
3033,2020-12-06,40,ky
3034,2020-12-06,65,la
3035,2020-12-06,72,ma
3036,2020-12-06,60,md
3037,2020-12-06,6,me
3038,2020-12-06,48,mi
3039,2020-12-06,59,mn
3040,2020-12-06,57,mo
3041,2020-12-06,46,ms
3042,2020-12-06,48,mt
3043,2020-12-06,57,nc
3044,2020-12-06,17,nd
3045,2020-12-06,33,ne
3046,2020-12-06,30,nh
3047,2020-12-06,71,nj
3048,2020-12-06,78,nm
3049,2020-12-06,53,nv
3050,2020-12-06,81,ny
3051,2020-12-06,58,oh
3052,2020-12-06,43,ok
3053,2020-12-06,62,or
3054,2020-12-06,50,pa
3055,2020-12-06,25,ri
3056,2020-12-06,69,sc
3057,2020-12-06,43,sd
3058,2020-12-06,73,tn
3059,2020-12-06,65,tx
3060,2020-12-06,69,us
3061,2020-12-06,31,ut
3062,2020-12-06,72,va
3063,2020-12-06,87,vt
3064,2020-12-06,55,wa
3065,2020-12-06,38,wi
3066,2020-12-06,45,wv
3067,2020-12-06,30,wy
3068,2020-12-07,32,ak
3069,2020-12-07,58,al
3070,2020-12-07,51,ar
3071,2020-12-07,55,az
3072,2020-12-07,65,ca
3073,2020-12-07,61,co
3074,2020-12-07,51,ct
3075,2020-12-07,59,dc
3076,2020-12-07,20,de
3077,2020-12-07,60,fl
3078,2020-12-07,68,ga
3079,2020-12-07,40,hi
3080,2020-12-07,33,ia
3081,2020-12-07,33,id
3082,2020-12-07,53,il
3083,2020-12-07,70,in
3084,2020-12-07,40,ks
3085,2020-12-07,52,ky
3086,2020-12-07,62,la
3087,2020-12-07,65,ma
3088,2020-12-07,65,md
3089,2020-12-07,53,me
3090,2020-12-07,55,mi
3091,2020-12-07,62,mn
3092,2020-12-07,53,mo
3093,2020-12-07,77,ms
3094,2020-12-07,7,mt
3095,2020-12-07,43,nc
3096,2020-12-07,14,nd
3097,2020-12-07,48,ne
3098,2020-12-07,25,nh
3099,2020-12-07,70,nj
3100,2020-12-07,35,nm
3101,2020-12-07,71,nv
3102,2020-12-07,76,ny
3103,2020-12-07,49,oh
3104,2020-12-07,71,ok
3105,2020-12-07,66,or
3106,2020-12-07,40,pa
3107,2020-12-07,33,ri
3108,2020-12-07,42,sc
3109,2020-12-07,19,sd
3110,2020-12-07,65,tn
3111,2020-12-07,58,tx
3112,2020-12-07,69,us
3113,2020-12-07,25,ut
3114,2020-12-07,59,va
3115,2020-12-07,28,vt
3116,2020-12-07,62,wa
3117,2020-12-07,36,wi
3118,2020-12-07,25,wv
3119,2020-12-07,56,wy
3120,2020-12-08,31,ak
3121,2020-12-08,62,al
3122,2020-12-08,69,ar
3123,2020-12-08,60,az
3124,2020-12-08,65,ca
3125,2020-12-08,74,co
3126,2020-12-08,62,ct
3127,2020-12-08,62,dc
3128,2020-12-08,35,de
3129,2020-12-08,57,fl
3130,2020-12-08,80,ga
3131,2020-12-08,56,hi
3132,2020-12-08,32,ia
3133,2020-12-08,25,id
3134,2020-12-08,58,il
3135,2020-12-08,43,in
3136,2020-12-08,56,ks
3137,2020-12-08,51,ky
3138,2020-12-08,76,la
3139,2020-12-08,68,ma
3140,2020-12-08,61,md
3141,2020-12-08,67,me
3142,2020-12-08,61,mi
3143,2020-12-08,43,mn
3144,2020-12-08,60,mo
3145,2020-12-08,37,ms
3146,2020-12-08,58,mt
3147,2020-12-08,58,nc
3148,2020-12-08,5,nd
3149,2020-12-08,56,ne
3150,2020-12-08,34,nh
3151,2020-12-08,62,nj
3152,2020-12-08,35,nm
3153,2020-12-08,60,nv
3154,2020-12-08,60,ny
3155,2020-12-08,49,oh
3156,2020-12-08,66,ok
3157,2020-12-08,64,or
3158,2020-12-08,38,pa
3159,2020-12-08,29,ri
3160,2020-12-08,34,sc
3161,2020-12-08,19,sd
3162,2020-12-08,64,tn
3163,2020-12-08,63,tx
3164,2020-12-08,66,us
3165,2020-12-08,37,ut
3166,2020-12-08,61,va
3167,2020-12-08,49,vt
3168,2020-12-08,65,wa
3169,2020-12-08,35,wi
3170,2020-12-08,24,wv
3171,2020-12-08,100,wy
3172,2020-12-09,21,ak
3173,2020-12-09,79,al
3174,2020-12-09,57,ar
3175,2020-12-09,63,az
3176,2020-12-09,64,ca
3177,2020-12-09,65,co
3178,2020-12-09,43,ct
3179,2020-12-09,40,dc
3180,2020-12-09,43,de
3181,2020-12-09,60,fl
3182,2020-12-09,64,ga
3183,2020-12-09,41,hi
3184,2020-12-09,28,ia
3185,2020-12-09,34,id
3186,2020-12-09,69,il
3187,2020-12-09,57,in
3188,2020-12-09,50,ks
3189,2020-12-09,69,ky
3190,2020-12-09,62,la
3191,2020-12-09,78,ma
3192,2020-12-09,51,md
3193,2020-12-09,67,me
3194,2020-12-09,49,mi
3195,2020-12-09,53,mn
3196,2020-12-09,63,mo
3197,2020-12-09,43,ms
3198,2020-12-09,28,mt
3199,2020-12-09,58,nc
3200,2020-12-09,18,nd
3201,2020-12-09,31,ne
3202,2020-12-09,31,nh
3203,2020-12-09,48,nj
3204,2020-12-09,36,nm
3205,2020-12-09,48,nv
3206,2020-12-09,64,ny
3207,2020-12-09,60,oh
3208,2020-12-09,64,ok
3209,2020-12-09,57,or
3210,2020-12-09,50,pa
3211,2020-12-09,12,ri
3212,2020-12-09,38,sc
3213,2020-12-09,41,sd
3214,2020-12-09,75,tn
3215,2020-12-09,57,tx
3216,2020-12-09,66,us
3217,2020-12-09,45,ut
3218,2020-12-09,66,va
3219,2020-12-09,38,vt
3220,2020-12-09,57,wa
3221,2020-12-09,25,wi
3222,2020-12-09,25,wv
3223,2020-12-09,36,wy
3224,2020-12-10,31,ak
3225,2020-12-10,60,al
3226,2020-12-10,48,ar
3227,2020-12-10,53,az
3228,2020-12-10,56,ca
3229,2020-12-10,54,co
3230,2020-12-10,41,ct
3231,2020-12-10,65,dc
3232,2020-12-10,35,de
3233,2020-12-10,76,fl
3234,2020-12-10,64,ga
3235,2020-12-10,52,hi
3236,2020-12-10,50,ia
3237,2020-12-10,54,id
3238,2020-12-10,66,il
3239,2020-12-10,46,in
3240,2020-12-10,50,ks
3241,2020-12-10,61,ky
3242,2020-12-10,63,la
3243,2020-12-10,72,ma
3244,2020-12-10,47,md
3245,2020-12-10,42,me
3246,2020-12-10,54,mi
3247,2020-12-10,46,mn
3248,2020-12-10,53,mo
3249,2020-12-10,48,ms
3250,2020-12-10,44,mt
3251,2020-12-10,50,nc
3252,2020-12-10,37,nd
3253,2020-12-10,58,ne
3254,2020-12-10,36,nh
3255,2020-12-10,68,nj
3256,2020-12-10,40,nm
3257,2020-12-10,45,nv
3258,2020-12-10,65,ny
3259,2020-12-10,57,oh
3260,2020-12-10,54,ok
3261,2020-12-10,29,or
3262,2020-12-10,38,pa
3263,2020-12-10,41,ri
3264,2020-12-10,47,sc
3265,2020-12-10,7,sd
3266,2020-12-10,68,tn
3267,2020-12-10,53,tx
3268,2020-12-10,67,us
3269,2020-12-10,36,ut
3270,2020-12-10,67,va
3271,2020-12-10,39,vt
3272,2020-12-10,63,wa
3273,2020-12-10,35,wi
3274,2020-12-10,36,wv
3275,2020-12-10,18,wy
3276,2020-12-11,10,ak
3277,2020-12-11,69,al
3278,2020-12-11,47,ar
3279,2020-12-11,55,az
3280,2020-12-11,54,ca
3281,2020-12-11,61,co
3282,2020-12-11,44,ct
3283,2020-12-11,57,dc
3284,2020-12-11,22,de
3285,2020-12-11,63,fl
3286,2020-12-11,69,ga
3287,2020-12-11,22,hi
3288,2020-12-11,40,ia
3289,2020-12-11,54,id
3290,2020-12-11,52,il
3291,2020-12-11,51,in
3292,2020-12-11,38,ks
3293,2020-12-11,59,ky
3294,2020-12-11,59,la
3295,2020-12-11,75,ma
3296,2020-12-11,59,md
3297,2020-12-11,11,me
3298,2020-12-11,44,mi
3299,2020-12-11,46,mn
3300,2020-12-11,58,mo
3301,2020-12-11,54,ms
3302,2020-12-11,23,mt
3303,2020-12-11,52,nc
3304,2020-12-11,5,nd
3305,2020-12-11,39,ne
3306,2020-12-11,20,nh
3307,2020-12-11,46,nj
3308,2020-12-11,27,nm
3309,2020-12-11,65,nv
3310,2020-12-11,49,ny
3311,2020-12-11,51,oh
3312,2020-12-11,43,ok
3313,2020-12-11,76,or
3314,2020-12-11,30,pa
3315,2020-12-11,24,ri
3316,2020-12-11,45,sc
3317,2020-12-11,40,sd
3318,2020-12-11,68,tn
3319,2020-12-11,48,tx
3320,2020-12-11,66,us
3321,2020-12-11,36,ut
3322,2020-12-11,78,va
3323,2020-12-11,10,vt
3324,2020-12-11,61,wa
3325,2020-12-11,26,wi
3326,2020-12-11,15,wv
3327,2020-12-11,18,wy
3328,2020-12-12,35,ak
3329,2020-12-12,61,al
3330,2020-12-12,70,ar
3331,2020-12-12,71,az
3332,2020-12-12,64,ca
3333,2020-12-12,50,co
3334,2020-12-12,35,ct
3335,2020-12-12,43,dc
3336,2020-12-12,24,de
3337,2020-12-12,59,fl
3338,2020-12-12,69,ga
3339,2020-12-12,24,hi
3340,2020-12-12,34,ia
3341,2020-12-12,51,id
3342,2020-12-12,62,il
3343,2020-12-12,58,in
3344,2020-12-12,42,ks
3345,2020-12-12,59,ky
3346,2020-12-12,78,la
3347,2020-12-12,75,ma
3348,2020-12-12,65,md
3349,2020-12-12,56,me
3350,2020-12-12,48,mi
3351,2020-12-12,52,mn
3352,2020-12-12,40,mo
3353,2020-12-12,68,ms
3354,2020-12-12,16,mt
3355,2020-12-12,56,nc
3356,2020-12-12,27,nd
3357,2020-12-12,31,ne
3358,2020-12-12,27,nh
3359,2020-12-12,56,nj
3360,2020-12-12,74,nm
3361,2020-12-12,76,nv
3362,2020-12-12,67,ny
3363,2020-12-12,53,oh
3364,2020-12-12,56,ok
3365,2020-12-12,54,or
3366,2020-12-12,40,pa
3367,2020-12-12,55,ri
3368,2020-12-12,56,sc
3369,2020-12-12,22,sd
3370,2020-12-12,71,tn
3371,2020-12-12,60,tx
3372,2020-12-12,68,us
3373,2020-12-12,22,ut
3374,2020-12-12,68,va
3375,2020-12-12,20,vt
3376,2020-12-12,72,wa
3377,2020-12-12,26,wi
3378,2020-12-12,24,wv
3379,2020-12-12,19,wy
3380,2020-12-13,33,ak
3381,2020-12-13,54,al
3382,2020-12-13,46,ar
3383,2020-12-13,56,az
3384,2020-12-13,63,ca
3385,2020-12-13,43,co
3386,2020-12-13,58,ct
3387,2020-12-13,75,dc
3388,2020-12-13,23,de
3389,2020-12-13,74,fl
3390,2020-12-13,60,ga
3391,2020-12-13,38,hi
3392,2020-12-13,31,ia
3393,2020-12-13,13,id
3394,2020-12-13,67,il
3395,2020-12-13,51,in
3396,2020-12-13,48,ks
3397,2020-12-13,63,ky
3398,2020-12-13,49,la
3399,2020-12-13,67,ma
3400,2020-12-13,58,md
3401,2020-12-13,77,me
3402,2020-12-13,61,mi
3403,2020-12-13,54,mn
3404,2020-12-13,67,mo
3405,2020-12-13,51,ms
3406,2020-12-13,48,mt
3407,2020-12-13,41,nc
3408,2020-12-13,21,nd
3409,2020-12-13,33,ne
3410,2020-12-13,20,nh
3411,2020-12-13,56,nj
3412,2020-12-13,48,nm
3413,2020-12-13,51,nv
3414,2020-12-13,66,ny
3415,2020-12-13,46,oh
3416,2020-12-13,37,ok
3417,2020-12-13,66,or
3418,2020-12-13,31,pa
3419,2020-12-13,31,ri
3420,2020-12-13,37,sc
3421,2020-12-13,36,sd
3422,2020-12-13,69,tn
3423,2020-12-13,50,tx
3424,2020-12-13,68,us
3425,2020-12-13,43,ut
3426,2020-12-13,69,va
3427,2020-12-13,30,vt
3428,2020-12-13,72,wa
3429,2020-12-13,22,wi
3430,2020-12-13,39,wv
3431,2020-12-13,28,wy
3432,2020-12-14,41,ak
3433,2020-12-14,52,al
3434,2020-12-14,52,ar
3435,2020-12-14,58,az
3436,2020-12-14,64,ca
3437,2020-12-14,40,co
3438,2020-12-14,36,ct
3439,2020-12-14,47,dc
3440,2020-12-14,35,de
3441,2020-12-14,65,fl
3442,2020-12-14,69,ga
3443,2020-12-14,42,hi
3444,2020-12-14,16,ia
3445,2020-12-14,34,id
3446,2020-12-14,48,il
3447,2020-12-14,59,in
3448,2020-12-14,49,ks
3449,2020-12-14,71,ky
3450,2020-12-14,65,la
3451,2020-12-14,65,ma
3452,2020-12-14,48,md
3453,2020-12-14,36,me
3454,2020-12-14,54,mi
3455,2020-12-14,44,mn
3456,2020-12-14,52,mo
3457,2020-12-14,52,ms
3458,2020-12-14,50,mt
3459,2020-12-14,41,nc
3460,2020-12-14,18,nd
3461,2020-12-14,48,ne
3462,2020-12-14,25,nh
3463,2020-12-14,58,nj
3464,2020-12-14,58,nm
3465,2020-12-14,57,nv
3466,2020-12-14,57,ny
3467,2020-12-14,40,oh
3468,2020-12-14,64,ok
3469,2020-12-14,58,or
3470,2020-12-14,41,pa
3471,2020-12-14,11,ri
3472,2020-12-14,26,sc
3473,2020-12-14,7,sd
3474,2020-12-14,65,tn
3475,2020-12-14,58,tx
3476,2020-12-14,60,us
3477,2020-12-14,30,ut
3478,2020-12-14,52,va
3479,2020-12-14,28,vt
3480,2020-12-14,69,wa
3481,2020-12-14,20,wi
3482,2020-12-14,10,wv
3483,2020-12-14,0,wy
3484,2020-12-15,31,ak
3485,2020-12-15,54,al
3486,2020-12-15,35,ar
3487,2020-12-15,68,az
3488,2020-12-15,63,ca
3489,2020-12-15,37,co
3490,2020-12-15,31,ct
3491,2020-12-15,46,dc
3492,2020-12-15,76,de
3493,2020-12-15,60,fl
3494,2020-12-15,73,ga
3495,2020-12-15,31,hi
3496,2020-12-15,25,ia
3497,2020-12-15,8,id
3498,2020-12-15,61,il
3499,2020-12-15,53,in
3500,2020-12-15,38,ks
3501,2020-12-15,35,ky
3502,2020-12-15,62,la
3503,2020-12-15,60,ma
3504,2020-12-15,55,md
3505,2020-12-15,37,me
3506,2020-12-15,62,mi
3507,2020-12-15,57,mn
3508,2020-12-15,42,mo
3509,2020-12-15,63,ms
3510,2020-12-15,14,mt
3511,2020-12-15,38,nc
3512,2020-12-15,5,nd
3513,2020-12-15,26,ne
3514,2020-12-15,23,nh
3515,2020-12-15,52,nj
3516,2020-12-15,50,nm
3517,2020-12-15,93,nv
3518,2020-12-15,61,ny
3519,2020-12-15,41,oh
3520,2020-12-15,34,ok
3521,2020-12-15,50,or
3522,2020-12-15,35,pa
3523,2020-12-15,42,ri
3524,2020-12-15,44,sc
3525,2020-12-15,41,sd
3526,2020-12-15,59,tn
3527,2020-12-15,49,tx
3528,2020-12-15,58,us
3529,2020-12-15,45,ut
3530,2020-12-15,59,va
3531,2020-12-15,28,vt
3532,2020-12-15,73,wa
3533,2020-12-15,28,wi
3534,2020-12-15,25,wv
3535,2020-12-15,36,wy
3536,2020-12-16,31,ak
3537,2020-12-16,57,al
3538,2020-12-16,66,ar
3539,2020-12-16,61,az
3540,2020-12-16,59,ca
3541,2020-12-16,54,co
3542,2020-12-16,34,ct
3543,2020-12-16,25,dc
3544,2020-12-16,57,de
3545,2020-12-16,59,fl
3546,2020-12-16,49,ga
3547,2020-12-16,21,hi
3548,2020-12-16,40,ia
3549,2020-12-16,29,id
3550,2020-12-16,37,il
3551,2020-12-16,59,in
3552,2020-12-16,50,ks
3553,2020-12-16,49,ky
3554,2020-12-16,45,la
3555,2020-12-16,51,ma
3556,2020-12-16,63,md
3557,2020-12-16,27,me
3558,2020-12-16,55,mi
3559,2020-12-16,58,mn
3560,2020-12-16,54,mo
3561,2020-12-16,48,ms
3562,2020-12-16,37,mt
3563,2020-12-16,32,nc
3564,2020-12-16,25,nd
3565,2020-12-16,54,ne
3566,2020-12-16,12,nh
3567,2020-12-16,40,nj
3568,2020-12-16,36,nm
3569,2020-12-16,55,nv
3570,2020-12-16,62,ny
3571,2020-12-16,45,oh
3572,2020-12-16,74,ok
3573,2020-12-16,41,or
3574,2020-12-16,27,pa
3575,2020-12-16,30,ri
3576,2020-12-16,38,sc
3577,2020-12-16,48,sd
3578,2020-12-16,63,tn
3579,2020-12-16,59,tx
3580,2020-12-16,59,us
3581,2020-12-16,26,ut
3582,2020-12-16,48,va
3583,2020-12-16,20,vt
3584,2020-12-16,62,wa
3585,2020-12-16,26,wi
3586,2020-12-16,22,wv
3587,2020-12-16,28,wy
3588,2020-12-17,21,ak
3589,2020-12-17,51,al
3590,2020-12-17,44,ar
3591,2020-12-17,51,az
3592,2020-12-17,58,ca
3593,2020-12-17,57,co
3594,2020-12-17,35,ct
3595,2020-12-17,43,dc
3596,2020-12-17,52,de
3597,2020-12-17,67,fl
3598,2020-12-17,57,ga
3599,2020-12-17,42,hi
3600,2020-12-17,30,ia
3601,2020-12-17,38,id
3602,2020-12-17,63,il
3603,2020-12-17,36,in
3604,2020-12-17,28,ks
3605,2020-12-17,14,ky
3606,2020-12-17,66,la
3607,2020-12-17,42,ma
3608,2020-12-17,69,md
3609,2020-12-17,52,me
3610,2020-12-17,47,mi
3611,2020-12-17,40,mn
3612,2020-12-17,48,mo
3613,2020-12-17,33,ms
3614,2020-12-17,15,mt
3615,2020-12-17,47,nc
3616,2020-12-17,0,nd
3617,2020-12-17,22,ne
3618,2020-12-17,35,nh
3619,2020-12-17,34,nj
3620,2020-12-17,31,nm
3621,2020-12-17,58,nv
3622,2020-12-17,59,ny
3623,2020-12-17,42,oh
3624,2020-12-17,46,ok
3625,2020-12-17,64,or
3626,2020-12-17,32,pa
3627,2020-12-17,30,ri
3628,2020-12-17,41,sc
3629,2020-12-17,33,sd
3630,2020-12-17,67,tn
3631,2020-12-17,59,tx
3632,2020-12-17,57,us
3633,2020-12-17,38,ut
3634,2020-12-17,56,va
3635,2020-12-17,29,vt
3636,2020-12-17,59,wa
3637,2020-12-17,26,wi
3638,2020-12-17,18,wv
3639,2020-12-17,9,wy
3640,2020-12-18,43,ak
3641,2020-12-18,42,al
3642,2020-12-18,33,ar
3643,2020-12-18,70,az
3644,2020-12-18,66,ca
3645,2020-12-18,44,co
3646,2020-12-18,32,ct
3647,2020-12-18,35,dc
3648,2020-12-18,52,de
3649,2020-12-18,65,fl
3650,2020-12-18,65,ga
3651,2020-12-18,32,hi
3652,2020-12-18,29,ia
3653,2020-12-18,31,id
3654,2020-12-18,61,il
3655,2020-12-18,56,in
3656,2020-12-18,59,ks
3657,2020-12-18,40,ky
3658,2020-12-18,41,la
3659,2020-12-18,58,ma
3660,2020-12-18,44,md
3661,2020-12-18,24,me
3662,2020-12-18,37,mi
3663,2020-12-18,58,mn
3664,2020-12-18,37,mo
3665,2020-12-18,45,ms
3666,2020-12-18,53,mt
3667,2020-12-18,47,nc
3668,2020-12-18,20,nd
3669,2020-12-18,32,ne
3670,2020-12-18,31,nh
3671,2020-12-18,40,nj
3672,2020-12-18,34,nm
3673,2020-12-18,29,nv
3674,2020-12-18,47,ny
3675,2020-12-18,50,oh
3676,2020-12-18,48,ok
3677,2020-12-18,44,or
3678,2020-12-18,29,pa
3679,2020-12-18,19,ri
3680,2020-12-18,37,sc
3681,2020-12-18,41,sd
3682,2020-12-18,65,tn
3683,2020-12-18,51,tx
3684,2020-12-18,59,us
3685,2020-12-18,24,ut
3686,2020-12-18,38,va
3687,2020-12-18,10,vt
3688,2020-12-18,55,wa
3689,2020-12-18,40,wi
3690,2020-12-18,31,wv
3691,2020-12-18,29,wy
3692,2020-12-19,11,ak
3693,2020-12-19,56,al
3694,2020-12-19,58,ar
3695,2020-12-19,75,az
3696,2020-12-19,59,ca
3697,2020-12-19,52,co
3698,2020-12-19,35,ct
3699,2020-12-19,56,dc
3700,2020-12-19,24,de
3701,2020-12-19,60,fl
3702,2020-12-19,47,ga
3703,2020-12-19,52,hi
3704,2020-12-19,35,ia
3705,2020-12-19,24,id
3706,2020-12-19,62,il
3707,2020-12-19,45,in
3708,2020-12-19,56,ks
3709,2020-12-19,53,ky
3710,2020-12-19,40,la
3711,2020-12-19,64,ma
3712,2020-12-19,44,md
3713,2020-12-19,61,me
3714,2020-12-19,53,mi
3715,2020-12-19,41,mn
3716,2020-12-19,50,mo
3717,2020-12-19,65,ms
3718,2020-12-19,16,mt
3719,2020-12-19,57,nc
3720,2020-12-19,11,nd
3721,2020-12-19,37,ne
3722,2020-12-19,13,nh
3723,2020-12-19,52,nj
3724,2020-12-19,51,nm
3725,2020-12-19,50,nv
3726,2020-12-19,63,ny
3727,2020-12-19,42,oh
3728,2020-12-19,40,ok
3729,2020-12-19,49,or
3730,2020-12-19,22,pa
3731,2020-12-19,54,ri
3732,2020-12-19,53,sc
3733,2020-12-19,15,sd
3734,2020-12-19,62,tn
3735,2020-12-19,63,tx
3736,2020-12-19,64,us
3737,2020-12-19,26,ut
3738,2020-12-19,60,va
3739,2020-12-19,0,vt
3740,2020-12-19,66,wa
3741,2020-12-19,26,wi
3742,2020-12-19,33,wv
3743,2020-12-19,9,wy
3744,2020-12-20,0,ak
3745,2020-12-20,43,al
3746,2020-12-20,29,ar
3747,2020-12-20,65,az
3748,2020-12-20,61,ca
3749,2020-12-20,36,co
3750,2020-12-20,26,ct
3751,2020-12-20,47,dc
3752,2020-12-20,38,de
3753,2020-12-20,81,fl
3754,2020-12-20,63,ga
3755,2020-12-20,40,hi
3756,2020-12-20,23,ia
3757,2020-12-20,14,id
3758,2020-12-20,53,il
3759,2020-12-20,38,in
3760,2020-12-20,32,ks
3761,2020-12-20,47,ky
3762,2020-12-20,54,la
3763,2020-12-20,38,ma
3764,2020-12-20,39,md
3765,2020-12-20,18,me
3766,2020-12-20,56,mi
3767,2020-12-20,47,mn
3768,2020-12-20,65,mo
3769,2020-12-20,41,ms
3770,2020-12-20,23,mt
3771,2020-12-20,40,nc
3772,2020-12-20,23,nd
3773,2020-12-20,29,ne
3774,2020-12-20,15,nh
3775,2020-12-20,46,nj
3776,2020-12-20,25,nm
3777,2020-12-20,49,nv
3778,2020-12-20,61,ny
3779,2020-12-20,44,oh
3780,2020-12-20,100,ok
3781,2020-12-20,60,or
3782,2020-12-20,33,pa
3783,2020-12-20,13,ri
3784,2020-12-20,51,sc
3785,2020-12-20,22,sd
3786,2020-12-20,73,tn
3787,2020-12-20,55,tx
3788,2020-12-20,65,us
3789,2020-12-20,36,ut
3790,2020-12-20,53,va
3791,2020-12-20,29,vt
3792,2020-12-20,58,wa
3793,2020-12-20,35,wi
3794,2020-12-20,21,wv
3795,2020-12-20,20,wy
3796,2020-12-21,42,ak
3797,2020-12-21,32,al
3798,2020-12-21,22,ar
3799,2020-12-21,60,az
3800,2020-12-21,58,ca
3801,2020-12-21,48,co
3802,2020-12-21,40,ct
3803,2020-12-21,59,dc
3804,2020-12-21,15,de
3805,2020-12-21,54,fl
3806,2020-12-21,53,ga
3807,2020-12-21,36,hi
3808,2020-12-21,23,ia
3809,2020-12-21,31,id
3810,2020-12-21,59,il
3811,2020-12-21,60,in
3812,2020-12-21,51,ks
3813,2020-12-21,52,ky
3814,2020-12-21,54,la
3815,2020-12-21,48,ma
3816,2020-12-21,48,md
3817,2020-12-21,59,me
3818,2020-12-21,45,mi
3819,2020-12-21,32,mn
3820,2020-12-21,41,mo
3821,2020-12-21,28,ms
3822,2020-12-21,22,mt
3823,2020-12-21,36,nc
3824,2020-12-21,15,nd
3825,2020-12-21,27,ne
3826,2020-12-21,24,nh
3827,2020-12-21,66,nj
3828,2020-12-21,19,nm
3829,2020-12-21,55,nv
3830,2020-12-21,58,ny
3831,2020-12-21,45,oh
3832,2020-12-21,23,ok
3833,2020-12-21,44,or
3834,2020-12-21,25,pa
3835,2020-12-21,25,ri
3836,2020-12-21,40,sc
3837,2020-12-21,32,sd
3838,2020-12-21,78,tn
3839,2020-12-21,53,tx
3840,2020-12-21,54,us
3841,2020-12-21,26,ut
3842,2020-12-21,54,va
3843,2020-12-21,27,vt
3844,2020-12-21,49,wa
3845,2020-12-21,23,wi
3846,2020-12-21,36,wv
3847,2020-12-21,54,wy
3848,2020-12-22,32,ak
3849,2020-12-22,47,al
3850,2020-12-22,36,ar
3851,2020-12-22,61,az
3852,2020-12-22,65,ca
3853,2020-12-22,38,co
3854,2020-12-22,62,ct
